STAT_CODE,STAT_NAME,GRP_CODE,GRP_NAME,ITEM_CODE,ITEM_NAME,P_ITEM_CODE,P_ITEM_NAME,CYCLE,START_TIME,END_TIME,DATA_CNT,UNIT_NAME,WEIGHT
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J031,고등교육,J03,고등교육,A,1985,2025,41,2020=100,13.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J031,고등교육,J03,고등교육,M,198501,202607,499,2020=100,13.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J031,고등교육,J03,고등교육,Q,1985Q1,2026Q2,166,2020=100,13.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03101,전문대학납입금,J031,고등교육,A,1985,2025,41,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03101,전문대학납입금,J031,고등교육,M,198501,202607,499,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03101,전문대학납입금,J031,고등교육,Q,1985Q1,2026Q2,166,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03102,국공립대학교납입금,J031,고등교육,A,1975,2025,51,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03102,국공립대학교납입금,J031,고등교육,M,197501,202607,619,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03102,국공립대학교납입금,J031,고등교육,Q,1975Q1,2026Q2,206,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03103,사립대학교납입금,J031,고등교육,A,1975,2025,51,2020=100,8.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03103,사립대학교납입금,J031,고등교육,M,197501,202607,619,2020=100,8.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03103,사립대학교납입금,J031,고등교육,Q,1975Q1,2026Q2,206,2020=100,8.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03104,국공립대학원납입금,J031,고등교육,A,1995,2025,31,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03104,국공립대학원납입금,J031,고등교육,M,199501,202607,379,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03104,국공립대학원납입금,J031,고등교육,Q,1995Q1,2026Q2,126,2020=100,0.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03105,사립대학원납입금,J031,고등교육,A,1995,2025,31,2020=100,1.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03105,사립대학원납입금,J031,고등교육,M,199501,202607,379,2020=100,1.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J03105,사립대학원납입금,J031,고등교육,Q,1995Q1,2026Q2,126,2020=100,1.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04,기타교육,J,교육,A,1985,2025,41,2020=100,59
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04,기타교육,J,교육,M,198501,202607,499,2020=100,59
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04,기타교육,J,교육,Q,1985Q1,2026Q2,166,2020=100,59
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J041,학원 및 보습교육,J04,기타교육,A,1985,2025,41,2020=100,52.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J041,학원 및 보습교육,J04,기타교육,M,198501,202607,499,2020=100,52.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J041,학원 및 보습교육,J04,기타교육,Q,1985Q1,2026Q2,166,2020=100,52.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04101,초등학생학원비,J041,학원 및 보습교육,A,1985,2025,41,2020=100,7.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04101,초등학생학원비,J041,학원 및 보습교육,M,198501,202607,499,2020=100,7.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04101,초등학생학원비,J041,학원 및 보습교육,Q,1985Q1,2026Q2,166,2020=100,7.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04102,중학생학원비,J041,학원 및 보습교육,A,2005,2025,21,2020=100,13.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04102,중학생학원비,J041,학원 및 보습교육,M,200501,202607,259,2020=100,13.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04102,중학생학원비,J041,학원 및 보습교육,Q,2005Q1,2026Q2,86,2020=100,13.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04103,고등학생학원비,J041,학원 및 보습교육,A,1985,2025,41,2020=100,13.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04103,고등학생학원비,J041,학원 및 보습교육,M,198501,202607,499,2020=100,13.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04103,고등학생학원비,J041,학원 및 보습교육,Q,1985Q1,2026Q2,166,2020=100,13.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04104,음악학원비,J041,학원 및 보습교육,A,1985,2025,41,2020=100,3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04104,음악학원비,J041,학원 및 보습교육,M,198501,202607,499,2020=100,3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04104,음악학원비,J041,학원 및 보습교육,Q,1985Q1,2026Q2,166,2020=100,3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04105,미술학원비,J041,학원 및 보습교육,A,1990,2025,36,2020=100,2.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04105,미술학원비,J041,학원 및 보습교육,M,199001,202607,439,2020=100,2.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04105,미술학원비,J041,학원 및 보습교육,Q,1990Q1,2026Q2,146,2020=100,2.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04106,운동학원비,J041,학원 및 보습교육,A,1995,2025,31,2020=100,5.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04106,운동학원비,J041,학원 및 보습교육,M,199501,202607,379,2020=100,5.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04106,운동학원비,J041,학원 및 보습교육,Q,1995Q1,2026Q2,126,2020=100,5.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04107,전산학원비,J041,학원 및 보습교육,A,1985,2025,41,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04107,전산학원비,J041,학원 및 보습교육,M,198501,202607,499,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04107,전산학원비,J041,학원 및 보습교육,Q,1985Q1,2026Q2,166,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04108,가정학습지,J041,학원 및 보습교육,A,1990,2025,36,2020=100,3.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04108,가정학습지,J041,학원 및 보습교육,M,199001,202607,439,2020=100,3.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04108,가정학습지,J041,학원 및 보습교육,Q,1990Q1,2026Q2,146,2020=100,3.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04109,이러닝이용료,J041,학원 및 보습교육,A,2005,2025,21,2020=100,0.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04109,이러닝이용료,J041,학원 및 보습교육,M,200501,202607,259,2020=100,0.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04109,이러닝이용료,J041,학원 및 보습교육,Q,2005Q1,2026Q2,86,2020=100,0.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04110,학교보충교육비,J041,학원 및 보습교육,A,2000,2025,26,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04110,학교보충교육비,J041,학원 및 보습교육,M,200001,202607,319,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04110,학교보충교육비,J041,학원 및 보습교육,Q,2000Q1,2026Q2,106,2020=100,1.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04111,기타학원비,J041,학원 및 보습교육,A,2015,2025,11,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04111,기타학원비,J041,학원 및 보습교육,M,200001,202607,319,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04111,기타학원비,J041,학원 및 보습교육,Q,2015Q1,2026Q2,46,2020=100,0.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J042,성인학원 및 기타교육,J04,기타교육,A,1985,2025,41,2020=100,6.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J042,성인학원 및 기타교육,J04,기타교육,M,198501,202607,499,2020=100,6.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J042,성인학원 및 기타교육,J04,기타교육,Q,1985Q1,2026Q2,166,2020=100,6.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04201,취업학원비,J042,성인학원 및 기타교육,A,1995,2025,31,2020=100,2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04201,취업학원비,J042,성인학원 및 기타교육,M,199501,202607,379,2020=100,2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04201,취업학원비,J042,성인학원 및 기타교육,Q,1995Q1,2026Q2,126,2020=100,2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04202,외국어학원비,J042,성인학원 및 기타교육,A,1980,2025,46,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04202,외국어학원비,J042,성인학원 및 기타교육,M,198001,202607,559,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04202,외국어학원비,J042,성인학원 및 기타교육,Q,1980Q1,2026Q2,186,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04203,운동강습료,J042,성인학원 및 기타교육,A,1990,2025,36,2020=100,3.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04203,운동강습료,J042,성인학원 및 기타교육,M,199001,202607,439,2020=100,3.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,J04203,운동강습료,J042,성인학원 및 기타교육,Q,1990Q1,2026Q2,146,2020=100,3.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K,음식 및 숙박,0,총지수,A,1985,2025,41,2020=100,144.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K,음식 및 숙박,0,총지수,M,198501,202607,499,2020=100,144.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K,음식 및 숙박,0,총지수,Q,1985Q1,2026Q2,166,2020=100,144.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01,음식 서비스,K,음식 및 숙박,A,1985,2025,41,2020=100,138
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01,음식 서비스,K,음식 및 숙박,M,198501,202607,499,2020=100,138
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01,음식 서비스,K,음식 및 숙박,Q,1985Q1,2026Q2,166,2020=100,138
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K011,음식 서비스,K01,음식 서비스,A,1985,2025,41,2020=100,138
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K011,음식 서비스,K01,음식 서비스,M,198501,202607,499,2020=100,138
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K011,음식 서비스,K01,음식 서비스,Q,1985Q1,2026Q2,166,2020=100,138
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01101,김치찌개백반,K011,음식 서비스,A,1985,2025,41,2020=100,4.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01101,김치찌개백반,K011,음식 서비스,M,198501,202607,499,2020=100,4.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01101,김치찌개백반,K011,음식 서비스,Q,1985Q1,2026Q2,166,2020=100,4.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01102,된장찌개백반,K011,음식 서비스,A,1990,2025,36,2020=100,4.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01102,된장찌개백반,K011,음식 서비스,M,199001,202607,439,2020=100,4.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01102,된장찌개백반,K011,음식 서비스,Q,1990Q1,2026Q2,146,2020=100,4.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01103,비빔밥,K011,음식 서비스,A,1975,2025,51,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01103,비빔밥,K011,음식 서비스,M,197501,202607,619,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01103,비빔밥,K011,음식 서비스,Q,1975Q1,2026Q2,206,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01104,설렁탕,K011,음식 서비스,A,1975,2025,51,2020=100,2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01104,설렁탕,K011,음식 서비스,M,197501,202607,619,2020=100,2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01104,설렁탕,K011,음식 서비스,Q,1975Q1,2026Q2,206,2020=100,2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01105,갈비탕,K011,음식 서비스,A,1985,2025,41,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01105,갈비탕,K011,음식 서비스,M,198501,202607,499,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01105,갈비탕,K011,음식 서비스,Q,1985Q1,2026Q2,166,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01106,삼계탕,K011,음식 서비스,A,1995,2025,31,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01106,삼계탕,K011,음식 서비스,M,199501,202607,379,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01106,삼계탕,K011,음식 서비스,Q,1995Q1,2026Q2,126,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01107,해물찜,K011,음식 서비스,A,2010,2025,16,2020=100,4.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01107,해물찜,K011,음식 서비스,M,201001,202607,199,2020=100,4.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01107,해물찜,K011,음식 서비스,Q,2010Q1,2026Q2,66,2020=100,4.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01108,해장국,K011,음식 서비스,A,2010,2025,16,2020=100,5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01108,해장국,K011,음식 서비스,M,201001,202607,199,2020=100,5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01108,해장국,K011,음식 서비스,Q,2010Q1,2026Q2,66,2020=100,5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01109,불고기,K011,음식 서비스,A,1990,2025,36,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01109,불고기,K011,음식 서비스,M,199001,202607,439,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01109,불고기,K011,음식 서비스,Q,1990Q1,2026Q2,146,2020=100,1.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01110,쇠고기(외식),K011,음식 서비스,A,1990,2025,36,2020=100,8.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01110,쇠고기(외식),K011,음식 서비스,M,199001,202607,439,2020=100,8.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01110,쇠고기(외식),K011,음식 서비스,Q,1990Q1,2026Q2,146,2020=100,8.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01111,돼지갈비(외식),K011,음식 서비스,A,2000,2025,26,2020=100,6.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01111,돼지갈비(외식),K011,음식 서비스,M,200001,202607,319,2020=100,6.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01111,돼지갈비(외식),K011,음식 서비스,Q,2000Q1,2026Q2,106,2020=100,6.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01112,삼겹살(외식),K011,음식 서비스,A,2000,2025,26,2020=100,7.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01112,삼겹살(외식),K011,음식 서비스,M,200001,202607,319,2020=100,7.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01112,삼겹살(외식),K011,음식 서비스,Q,2000Q1,2026Q2,106,2020=100,7.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01113,오리고기(외식),K011,음식 서비스,A,2010,2025,16,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01113,오리고기(외식),K011,음식 서비스,M,201001,202607,199,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01113,오리고기(외식),K011,음식 서비스,Q,2010Q1,2026Q2,66,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01114,냉면,K011,음식 서비스,A,1975,2025,51,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01114,냉면,K011,음식 서비스,M,197501,202607,619,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01114,냉면,K011,음식 서비스,Q,1975Q1,2026Q2,206,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01115,칼국수,K011,음식 서비스,A,1980,2025,46,2020=100,2.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01115,칼국수,K011,음식 서비스,M,198001,202607,559,2020=100,2.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01115,칼국수,K011,음식 서비스,Q,1980Q1,2026Q2,186,2020=100,2.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01116,죽(외식),K011,음식 서비스,A,2005,2025,21,2020=100,1.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01116,죽(외식),K011,음식 서비스,M,200501,202607,259,2020=100,1.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01116,죽(외식),K011,음식 서비스,Q,2005Q1,2026Q2,86,2020=100,1.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01117,생선초밥,K011,음식 서비스,A,1990,2025,36,2020=100,2.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01117,생선초밥,K011,음식 서비스,M,199001,202607,439,2020=100,2.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01117,생선초밥,K011,음식 서비스,Q,1990Q1,2026Q2,146,2020=100,2.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01118,생선회(외식),K011,음식 서비스,A,1995,2025,31,2020=100,10.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01118,생선회(외식),K011,음식 서비스,M,199501,202607,379,2020=100,10.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01118,생선회(외식),K011,음식 서비스,Q,1995Q1,2026Q2,126,2020=100,10.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01119,자장면,K011,음식 서비스,A,1975,2025,51,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01119,자장면,K011,음식 서비스,M,197501,202607,619,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01119,자장면,K011,음식 서비스,Q,1975Q1,2026Q2,206,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01120,짬뽕,K011,음식 서비스,A,1975,2025,51,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01120,짬뽕,K011,음식 서비스,M,197501,202607,619,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01120,짬뽕,K011,음식 서비스,Q,1975Q1,2026Q2,206,2020=100,2.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01121,탕수육,K011,음식 서비스,A,1995,2025,31,2020=100,2.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01121,탕수육,K011,음식 서비스,M,199501,202607,379,2020=100,2.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01121,탕수육,K011,음식 서비스,Q,1995Q1,2026Q2,126,2020=100,2.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01122,볶음밥,K011,음식 서비스,A,2000,2025,26,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01122,볶음밥,K011,음식 서비스,M,200001,202607,319,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01122,볶음밥,K011,음식 서비스,Q,2000Q1,2026Q2,106,2020=100,0.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01123,돈가스,K011,음식 서비스,A,1990,2025,36,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01123,돈가스,K011,음식 서비스,M,199001,202607,439,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01123,돈가스,K011,음식 서비스,Q,1990Q1,2026Q2,146,2020=100,2.2
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01124,스테이크,K011,음식 서비스,A,2000,2025,26,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01124,스테이크,K011,음식 서비스,M,200001,202607,319,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01124,스테이크,K011,음식 서비스,Q,2000Q1,2026Q2,106,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01125,스파게티,K011,음식 서비스,A,2005,2025,21,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01125,스파게티,K011,음식 서비스,M,200501,202607,259,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01125,스파게티,K011,음식 서비스,Q,2005Q1,2026Q2,86,2020=100,1.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01126,라면(외식),K011,음식 서비스,A,1995,2025,31,2020=100,0.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01126,라면(외식),K011,음식 서비스,M,199501,202607,379,2020=100,0.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01126,라면(외식),K011,음식 서비스,Q,1995Q1,2026Q2,126,2020=100,0.7
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01127,김밥,K011,음식 서비스,A,1995,2025,31,2020=100,3.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01127,김밥,K011,음식 서비스,M,199501,202607,379,2020=100,3.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01127,김밥,K011,음식 서비스,Q,1995Q1,2026Q2,126,2020=100,3.4
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01128,떡볶이,K011,음식 서비스,A,2010,2025,16,2020=100,3.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01128,떡볶이,K011,음식 서비스,M,201001,202607,199,2020=100,3.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01128,떡볶이,K011,음식 서비스,Q,2010Q1,2026Q2,66,2020=100,3.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01129,치킨,K011,음식 서비스,A,1990,2025,36,2020=100,8.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01129,치킨,K011,음식 서비스,M,199001,202607,439,2020=100,8.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01129,치킨,K011,음식 서비스,Q,1990Q1,2026Q2,146,2020=100,8.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01130,햄버거,K011,음식 서비스,A,1990,2025,36,2020=100,4.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01130,햄버거,K011,음식 서비스,M,199001,202607,439,2020=100,4.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01130,햄버거,K011,음식 서비스,Q,1990Q1,2026Q2,146,2020=100,4.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01131,피자,K011,음식 서비스,A,1995,2025,31,2020=100,4.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01131,피자,K011,음식 서비스,M,199501,202607,379,2020=100,4.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01131,피자,K011,음식 서비스,Q,1995Q1,2026Q2,126,2020=100,4.1
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01132,쌀국수,K011,음식 서비스,A,2020,2025,6,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01132,쌀국수,K011,음식 서비스,M,202001,202607,79,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01132,쌀국수,K011,음식 서비스,Q,2020Q1,2026Q2,26,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01133,커피(외식),K011,음식 서비스,A,1975,2025,51,2020=100,8.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01133,커피(외식),K011,음식 서비스,M,197501,202607,619,2020=100,8.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01133,커피(외식),K011,음식 서비스,Q,1975Q1,2026Q2,206,2020=100,8.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01134,기타음료(외식),K011,음식 서비스,A,1985,2025,41,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01134,기타음료(외식),K011,음식 서비스,M,198501,202607,499,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01134,기타음료(외식),K011,음식 서비스,Q,1985Q1,2026Q2,166,2020=100,0.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01135,소주(외식),K011,음식 서비스,A,2000,2025,26,2020=100,2.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01135,소주(외식),K011,음식 서비스,M,200001,202607,319,2020=100,2.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01135,소주(외식),K011,음식 서비스,Q,2000Q1,2026Q2,106,2020=100,2.5
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01136,맥주(외식),K011,음식 서비스,A,1985,2025,41,2020=100,4.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01136,맥주(외식),K011,음식 서비스,M,198501,202607,499,2020=100,4.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01136,맥주(외식),K011,음식 서비스,Q,1985Q1,2026Q2,166,2020=100,4.8
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01137,막걸리(외식),K011,음식 서비스,A,2010,2025,16,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01137,막걸리(외식),K011,음식 서비스,M,201001,202607,199,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01137,막걸리(외식),K011,음식 서비스,Q,2010Q1,2026Q2,66,2020=100,0.3
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01138,구내식당식사비,K011,음식 서비스,A,2000,2025,26,2020=100,11.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01138,구내식당식사비,K011,음식 서비스,M,200001,202607,319,2020=100,11.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01138,구내식당식사비,K011,음식 서비스,Q,2000Q1,2026Q2,106,2020=100,11.9
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01139,도시락,K011,음식 서비스,A,2015,2025,11,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01139,도시락,K011,음식 서비스,M,201501,202607,139,2020=100,0.6
901Y009,4.2.1. 소비자물가지수,Group1,계정항목,K01139,도시락,K011,음식 서비스,Q,2015Q1,2026Q2,46,2020=100,0.6
